"year" "country" "house" "party_long" "party_short" "seats" "government" "colour" "x" "y" "row" "theta"
"3.82" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 1.21473071242716 0.996903732257157 5 0.687223392972767
"3.83" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 1.56366296493606 1.24697960371747 8 0.673198425769241
"3.84" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 1.46554666030759 1.14068075213795 7 0.661387927071535
"3.85" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.906689531761412 0.695727347438538 2 0.654498469497873
"3.86" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 1.15573856339278 0.839693217560676 4 0.628318530717959
"3.87" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.809016994374947 0.587785252292473 1 0.628318530717959
"3.88" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 1.40426064735256 0.983273890887507 6 0.610865238198015
"3.89" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 1.65247754863199 1.12664011612724 8 0.59839860068377
"4" 2019 "Argentina" "Diputados" "Probablemente en contra" "Probablemente en contra" 2 0 "#8bbad9" 1.30659510504686 0.873038937602232 5 0.589048622548086
"4.1" 2019 "Argentina" "Diputados" "Probablemente en contra" "Probablemente en contra" 2 0 "#8bbad9" 1.07419861467378 0.706511543233893 3 0.581776417331443
"5" 2019 "Argentina" "Diputados" "Se abstiene" "Se abstiene" 2 0 "#c9c9c9" 1.5547377453447 1.01576086508451 7 0.578714436187593
"5.1" 2019 "Argentina" "Diputados" "Se abstiene" "Se abstiene" 2 0 "#c9c9c9" 1.73205080756888 1 8 0.523598775598299
"6" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.48461497791618 0.857142857142857 6 0.523598775598299
"6.1" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.23717914826348 0.714285714285714 4 0.523598775598299
"6.2" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 0.989743318610787 0.571428571428571 2 0.523598775598299
"6.3" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.63330839509777 0.883902301354565 7 0.496040945303652
"6.4" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.38587627254741 0.740766300726568 5 0.490873852123405
"6.5" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 0.891006524188368 0.453990499739547 1 0.471238898038469
"6.6" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.14895625184439 0.577027517400594 3 0.465421133865155
"6.7" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.80193773580484 0.867767478235116 8 0.448798950512828
"6.8" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.55367049206283 0.724488448698342 6 0.436332312998582
"6.9" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.30506493948943 0.581052347251143 4 0.418879020478639
"6.10" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.70072189235939 0.746005788641229 7 0.41336745441971
"6.11" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.45181069394631 0.601359679430855 5 0.392699081698724
"6.12" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.05586232287004 0.437352494131531 2 0.392699081698724
"6.13" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.86174749728841 0.73068204873279 8 0.373999125427356
"6.14" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.61090163563299 0.586320245701146 6 0.349065850398866
"6.15" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.20817622672474 0.43974018427586 3 0.349065850398866
"6.16" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.75651773458689 0.603013299951555 7 0.330693963535768
"6.17" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.35865216613593 0.441452849107068 4 0.314159265358979
"6.18" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 0.951056516295154 0.309016994374947 1 0.314159265358979
"6.19" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.91114561157228 0.589510348821808 8 0.299199300341885
"6.20" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.50376338472204 0.456161635685584 5 0.294524311274043
"6.21" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.65587284506697 0.443689791604321 6 0.261799387799149
"6.22" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.10391523004465 0.295793194402881 2 0.261799387799149
"6.23" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.80031477960161 0.45590161897577 7 0.248020472651826
"6.24" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.25105769074549 0.296506119525994 3 0.232710566932577
"6.25" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.94985582436365 0.445041867912629 8 0.224399475256414
"6.26" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.39735371533401 0.297016701168228 4 0.20943951023932
"6.27" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.54123401206222 0.306570506025344 5 0.196349540849362
"6.28" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.68824186230664 0.297682590286166 6 0.174532925199433
"6.29" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.83181384917648 0.30567566766422 7 0.165346981767884
"6.30" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 0.987688340595138 0.156434465040231 1 0.15707963267949
"6.31" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.97766165245026 0.298084532352349 8 0.149599650170943
"6.32" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.13307984157007 0.14917279110863 2 0.130899693899575
"6.33" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.27702074566821 0.14926231816101 3 0.116355283466289
"6.34" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.42074556481182 0.149326376096648 4 0.10471975511966
"6.35" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.56386171334202 0.154026934803595 5 0.098174770424681
"6.36" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.70776233958585 0.149409844710271 6 0.0872664625997165
"6.37" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.85079977272667 0.153361641591474 7 0.0826734908839419
"6.38" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.99440759436236 0.149460187172849 8 0.0747998250854713
"6.39" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 2 0 8 0
"6.40" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.85714285714286 0 7 0
"6.41" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.71428571428571 0 6 0
"6.42" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.57142857142857 0 5 0
"6.43" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.42857142857143 0 4 0
"6.44" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.28571428571429 0 3 0
"6.45" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1.14285714285714 0 2 0
"6.46" 2019 "Argentina" "Diputados" "No se expresó" "No se expresó" 47 0 "#262626" 1 0 1 0
